name,date,time,timestamp"0","1. Embedded Technology: Cultural Sector","2018-03-07","00:00","1520380800000"
"5290","Prayers","2017-10-12","00:00","1507766400000"
"5291","Prayers","2017-10-16","00:00","1508112000000"
"5292","Prayers","2017-10-17","00:00","1508198400000"
"5293","Prayers","2017-10-18","00:00","1508284800000"
"5294","Prayers","2017-10-19","00:00","1508371200000"
"5295","Prayers","2017-10-20","00:00","1508457600000"
"5296","Prayers","2017-10-23","00:00","1508716800000"
"5297","Prayers","2017-10-24","00:00","1508803200000"
"5298","Prayers","2017-10-25","00:00","1508889600000"
"5299","Prayers","2017-10-26","00:00","1508976000000"
"5300","Prayers","2017-10-30","00:00","1509321600000"
"5301","Prayers","2017-10-31","00:00","1509408000000"
"5302","Prayers","2017-11-01","00:00","1509494400000"
"5303","Prayers","2017-11-02","00:00","1509580800000"
"5304","Prayers","2017-11-03","09:34","1509701640000"
"5305","Prayers","2017-11-06","00:00","1509926400000"
"5306","Prayers","2017-11-07","00:00","1510012800000"
"5307","Prayers","2017-11-13","00:00","1510531200000"
"5308","Prayers","2017-11-14","00:00","1510617600000"
"5309","Prayers","2017-11-15","00:00","1510704000000"
"5310","Prayers","2017-11-16","00:00","1510790400000"
"5311","Prayers","2017-11-20","00:00","1511136000000"
"5312","Prayers","2017-11-21","00:00","1511222400000"
"5313","Prayers","2017-11-22","00:00","1511308800000"
"5314","Prayers","2017-11-23","00:00","1511395200000"
"5315","Prayers","2017-11-27","00:00","1511740800000"
"5316","Prayers","2017-11-28","00:00","1511827200000"
"5317","Prayers","2017-11-29","00:00","1511913600000"
"5318","Prayers","2017-11-30","00:00","1512000000000"
"5319","Prayers","2017-12-01","09:34","1512120840000"
"5320","Prayers","2017-12-04","00:00","1512345600000"
"5321","Prayers","2017-12-05","00:00","1512432000000"
"5322","Prayers","2017-12-06","00:00","1512518400000"
"5323","Prayers","2017-12-07","00:00","1512604800000"
"5324","Prayers","2017-12-11","00:00","1512950400000"
"5325","Prayers","2017-12-12","00:00","1513036800000"
"5326","Prayers","2017-12-13","00:00","1513123200000"
"5327","Prayers","2017-12-14","00:00","1513209600000"
"5328","Prayers","2017-12-18","00:00","1513555200000"
"5329","Prayers","2017-12-19","00:00","1513641600000"
"5330","Prayers","2017-12-20","00:00","1513728000000"
"5331","Prayers","2017-12-21","00:00","1513814400000"
"5332","Prayers","2018-01-08","00:00","1515369600000"
"5333","Prayers","2018-01-09","00:00","1515456000000"
"5334","Prayers","2018-01-10","00:00","1515542400000"
"5335","Prayers","2018-01-11","00:00","1515628800000"
"5336","Prayers","2018-01-15","00:00","1515974400000"
"5337","Prayers","2018-01-16","00:00","1516060800000"
"5338","Prayers","2018-01-17","00:00","1516147200000"
"5339","Prayers","2018-01-18","00:00","1516233600000"
"5340","Prayers","2018-01-19","00:00","1516320000000"
"5341","Prayers","2018-01-22","00:00","1516579200000"
"5342","Prayers","2018-01-23","00:00","1516665600000"
"5343","Prayers","2018-01-24","00:00","1516752000000"
"5344","Prayers","2018-01-25","00:00","1516838400000"
"5345","Prayers","2018-01-29","00:00","1517184000000"
"5346","Prayers","2018-01-30","00:00","1517270400000"
"5347","Prayers","2018-01-31","00:00","1517356800000"
"5348","Prayers","2018-02-01","00:00","1517443200000"
"5349","Prayers","2018-02-02","09:34","1517564040000"
"5350","Prayers","2018-02-05","00:00","1517788800000"
"5351","Prayers","2018-02-06","00:00","1517875200000"
"5352","Prayers","2018-02-07","00:00","1517961600000"
"5353","Prayers","2018-02-08","00:00","1518048000000"
"5354","Prayers","2018-02-20","00:00","1519084800000"
"5355","Prayers","2018-02-21","00:00","1519171200000"
"5356","Prayers","2018-02-22","00:00","1519257600000"
"5357","Prayers","2018-02-23","00:00","1519344000000"
"5358","Prayers","2018-02-26","00:00","1519603200000"
"5359","Prayers","2018-02-27","00:00","1519689600000"
"5360","Prayers","2018-02-28","00:00","1519776000000"
"5361","Prayers","2018-03-01","00:00","1519862400000"
"5362","Prayers","2018-03-05","00:00","1520208000000"
"5363","Prayers","2018-03-06","00:00","1520294400000"
"5364","Prayers","2018-03-07","00:00","1520380800000"
"5365","Prayers","2018-03-08","00:00","1520467200000"
"5366","Prayers","2018-03-12","00:00","1520812800000"
"5367","Prayers","2018-03-13","00:00","1520899200000"
"5368","Prayers","2018-03-14","00:00","1520985600000"
"5369","Prayers","2018-03-15","00:00","1521072000000"
"5370","Prayers","2018-03-16","09:34","1521192840000"
"5371","Prayers","2018-03-19","00:00","1521417600000"
"5372","Prayers","2018-03-20","00:00","1521504000000"
"5373","Prayers","2018-03-21","00:00","1521590400000"
"5374","Prayers","2018-03-22","00:00","1521676800000"
"5375","Prayers","2018-03-26","00:00","1522022400000"
"5376","Prayers","2018-03-27","00:00","1522108800000"
"5377","Prayers","2018-03-28","00:00","1522195200000"
"5378","Prayers","2018-03-29","00:00","1522281600000"
"5379","Prayers","2018-04-16","00:00","1523836800000"
"5380","Prayers","2018-04-17","00:00","1523923200000"
"5381","Prayers","2018-04-18","00:00","1524009600000"
"5382","Prayers","2018-04-19","00:00","1524096000000"
"5383","Prayers","2018-04-23","00:00","1524441600000"
"5384","Prayers","2018-04-24","00:00","1524528000000"
"5385","Prayers","2018-04-25","00:00","1524614400000"
"5386","Prayers","2018-04-26","00:00","1524700800000"
"5387","Prayers","2018-04-27","09:34","1524821640000"
"5388","Prayers","2018-04-30","00:00","1525046400000"
"5389","Prayers","2018-05-01","00:00","1525132800000"
"5390","Prayers","2018-05-02","00:00","1525219200000"
"5391","Prayers","2018-05-03","00:00","1525305600000"
"5392","Prayers","2018-05-08","00:00","1525737600000"
"5393","Prayers","2018-05-09","00:00","1525824000000"
"5394","Prayers","2018-05-10","00:00","1525910400000"
"5395","Prayers","2018-05-11","00:00","1525996800000"
"5396","Prayers","2018-05-14","00:00","1526256000000"
"5397","Prayers","2018-05-15","00:00","1526342400000"
"5398","Prayers","2018-05-16","00:00","1526428800000"
"5399","Prayers","2018-05-17","00:00","1526515200000"
"5400","Prayers","2018-05-21","00:00","1526860800000"
"5401","Prayers","2018-05-22","00:00","1526947200000"
"5402","Prayers","2018-05-23","00:00","1527033600000"
"5403","Prayers","2018-05-24","00:00","1527120000000"
"5404","Prayers","2018-06-04","00:00","1528070400000"
"5405","Prayers","2018-06-05","00:00","1528156800000"
"5406","Prayers","2018-06-06","00:00","1528243200000"
"5407","Prayers","2018-06-07","00:00","1528329600000"
"5408","Prayers","2018-06-11","00:00","1528675200000"
"5409","Prayers","2018-06-12","00:00","1528761600000"
"5410","Prayers","2018-06-13","00:00","1528848000000"
"5411","Prayers","2018-06-14","00:00","1528934400000"
"5412","Prayers","2018-06-15","09:34","1529055240000"
"5413","Prayers","2018-06-18","00:00","1529280000000"
"5414","Prayers","2018-06-19","00:00","1529366400000"
"5415","Prayers","2018-06-20","00:00","1529452800000"
"5416","Prayers","2018-06-21","00:00","1529539200000"
"5417","Prayers","2018-06-25","00:00","1529884800000"
"5418","Prayers","2018-06-26","00:00","1529971200000"
"5419","Prayers","2018-06-27","00:00","1530057600000"
"5420","Prayers","2018-06-28","00:00","1530144000000"
"5421","Prayers","2018-07-02","00:00","1530489600000"
"5422","Prayers","2018-07-03","00:00","1530576000000"
"5423","Prayers","2018-07-04","00:00","1530662400000"
"5424","Prayers","2018-07-05","00:00","1530748800000"
"5425","Prayers","2018-07-06","09:34","1530869640000"
"5426","Prayers","2018-07-09","00:00","1531094400000"
"5427","Prayers","2018-07-10","00:00","1531180800000"
"5428","Prayers","2018-07-11","00:00","1531267200000"
"5429","Prayers","2018-07-12","00:00","1531353600000"
"5430","Prayers","2018-07-16","00:00","1531699200000"
"5431","Prayers","2018-07-17","00:00","1531785600000"
"5432","Prayers","2018-07-18","00:00","1531872000000"
"5433","Prayers","2018-07-19","00:00","1531958400000"
"5434","Prayers","2018-07-23","00:00","1532304000000"
"5435","Prayers","2018-07-24","00:00","1532390400000"
"5436","Prayers","2018-09-04","00:00","1536019200000"
"5437","Prayers","2018-09-05","00:00","1536105600000"
"5438","Prayers","2018-09-06","00:00","1536192000000"
"5439","Prayers","2018-09-10","00:00","1536537600000"
"5440","Prayers","2018-09-11","00:00","1536624000000"
"5441","Prayers","2018-09-12","00:00","1536710400000"
"5442","Prayers","2018-09-13","00:00","1536796800000"
"5443","Prayers","2018-10-09","00:00","1539043200000"
"5444","Prayers","2018-10-10","00:00","1539129600000"
"5445","Prayers","2018-10-11","00:00","1539216000000"
"5446","Prayers","2018-10-15","00:00","1539561600000"
"5447","Prayers","2018-10-16","00:00","1539648000000"
"5448","Prayers","2018-10-17","00:00","1539734400000"
"5449","Prayers","2018-10-18","00:00","1539820800000"
"5450","Prayers","2018-10-22","00:00","1540166400000"
"5451","Prayers","2018-10-23","00:00","1540252800000"
"5452","Prayers","2018-10-24","00:00","1540339200000"
"5453","Prayers","2018-10-25","00:00","1540425600000"
"5454","Prayers","2018-10-26","09:34","1540546440000"
"5455","Prayers","2018-10-29","00:00","1540771200000"
"5456","Prayers","2018-10-30","00:00","1540857600000"
"5457","Prayers","2018-10-31","00:00","1540944000000"
"5458","Prayers","2018-11-01","00:00","1541030400000"
"5459","Prayers","2018-11-05","00:00","1541376000000"
"5460","Prayers","2018-11-06","00:00","1541462400000"
"5461","Prayers","2018-11-12","00:00","1541980800000"
"5462","Prayers","2018-11-13","00:00","1542067200000"
"5463","Prayers","2018-11-14","00:00","1542153600000"
"5464","Prayers","2018-11-15","00:00","1542240000000"
"5465","Prayers","2018-11-19","00:00","1542585600000"
"5466","Prayers","2018-11-20","00:00","1542672000000"
"5467","Prayers","2018-11-21","00:00","1542758400000"
"5468","Prayers","2018-11-22","00:00","1542844800000"
"5469","Prayers","2018-11-23","00:00","1542931200000"
"5470","Pre-Council: EU Foreign Affairs Council","2017-11-07","00:00","1510012800000"
"5471","Pre-Council: EU Foreign Affairs Council","2018-11-06","00:00","1541462400000"
"5472","Pregnancy and Maternity Discrimination Tribunals","2018-01-11","00:00","1515628800000"
"5473","Pregnancy: Smoking Rates","2018-07-24","00:00","1532390400000"
"5474","Presidential Elections: Somaliland","2017-12-04","00:00","1512345600000"
"5475","Presidents Club Charity Dinner","2018-01-24","12:45","1516797900000"
"5476","Preston Park train services","2018-07-17","19:33","1531855980000"
"5477","Preston Park Train Services","2018-07-24","11:00","1532430000000"
"5478","Prevent Duty Toolkit","2018-09-05","00:00","1536105600000"
"5479","Preventing Sexual Violence in Conflict","2018-06-19","00:00","1529366400000"
"5480","Prevention and Suppression of Terrorism","2017-12-19","17:51","1513705860000"
"5481","Prevention of Ill Health: Government Vision","2018-11-05","17:18","1541438280000"
"5482","Preventive Care","2018-10-23","00:00","1540252800000"
"5483","Primary Assessment: England","2017-09-14","00:00","1505347200000"
"5484","Primary School Academisation: Cambridge","2018-01-10","19:01","1515610860000"
"5485","Primary Schools: Academies","2018-01-29","00:00","1517184000000"
"5486","Prime Minister’s Trade Envoys","2018-01-23","00:00","1516665600000"
"5487","Prime Minister’s Trade Envoys","2018-06-21","00:00","1529539200000"
"5488","Primodos","2017-11-14","00:00","1510617600000"
"5489","Prince of Wales’s Regalia","2017-12-13","00:00","1513123200000"
"5490","Princess Alexandra Hospital, Harlow","2018-06-05","18:56","1528224960000"
"5491","Princess Royal Hospital Telford","2017-09-12","10:59","1505213940000"
"5492","Principal Local Authorities  (Grounds for Abolition) Bill","2017-12-01","14:23","1512138180000"
"5493","Prison Accommodation: Nigeria","2018-03-07","00:00","1520380800000"
"5494","Prison and Youth Custody Centre Safety","2017-07-19","12:46","1500468360000"
"5495","Prison Capacity: South-west","2018-04-24","00:00","1524528000000"
"5496","Prison Education and Employment","2018-05-24","00:00","1527120000000"
"5497","Prison Education and Employment Strategy","2018-10-17","16:00","1539792000000"
"5498","Prison Governors","2017-10-31","00:00","1509408000000"
"5499","Prison Governors","2017-12-05","00:00","1512432000000"
"5500","Prison Health","2018-11-01","00:00","1541030400000"
"5501","Prison Officer Recruitment","2018-03-06","00:00","1520294400000"
"5502","Prison Officer Recruitment","2018-04-24","00:00","1524528000000"
"5503","Prison Officer Recruitment","2018-11-13","00:00","1542067200000"
"5504","Prison Officer Safety","2017-10-31","00:00","1509408000000"
"5505","Prison Officer Safety","2018-06-05","00:00","1528156800000"
"5506","Prison Officers","2017-12-05","00:00","1512432000000"
"5507","Prison Officers: Protection from Violence","2018-07-10","00:00","1531180800000"
"5508","Prison Officers: Recruitment","2017-09-05","00:00","1504569600000"
"5509","Prison Officers: Safety","2017-12-05","00:00","1512432000000"
"5510","Prison Officers: Working Conditions","2018-05-02","11:00","1525258800000"
"5511","Prison Overcrowding","2017-10-31","00:00","1509408000000"
"5512","Prison Plans: Port Talbot","2018-04-24","00:00","1524528000000"
"5513","Prison Reform and Safety","2017-12-07","12:39","1512650340000"
"5514","Prison Service Parliamentary Scheme","2018-06-05","00:00","1528156800000"
"5515","Prison Service Pay Review Body","2018-05-22","00:00","1526947200000"
"5516","Prison Service Pay Review Body: Interim Chair","2018-10-23","00:00","1540252800000"
"5517","Prisoner Rehabilitation: Sporting Activities","2017-12-05","00:00","1512432000000"
"5518","Prisoner Voting","2017-12-21","00:00","1513814400000"
"5519","Prisoner Work Experience","2018-03-06","00:00","1520294400000"
"5520","Prisoners: Access to Healthcare","2018-07-10","00:00","1531180800000"
"5521","Prisoners: Mental Health","2018-04-24","00:00","1524528000000"
"5522","Prisoners: Outdoors Endurance Activities","2018-01-31","14:30","1517409000000"
"5523","Prisoners: Parental Rights","2017-12-13","09:30","1513157400000"
"5524","Prisoners: Social Media and Mobile Phones","2018-02-26","00:00","1519603200000"
"5525","Prisons (Interference with Wireless Telegraphy) Bill (Money)","2018-05-01","19:01","1525201260000"
"5526","Prisons (Interference with Wireless Telegraphy) Bill","2017-12-01","13:17","1512134220000"
"5527","Prisons (Interference with Wireless Telegraphy) Bill","2018-05-09","09:30","1525858200000"
"5528","Prisons (Interference with Wireless Telegraphy) Bill","2018-07-06","10:36","1530873360000"
"5529","Prisons (Substance Testing)","2018-04-17","12:48","1523969280000"
"5530","Prisons: Contracting Out","2018-09-11","00:00","1536624000000"
"5531","Prisons: Drones","2017-12-05","00:00","1512432000000"
"5532","Prisons: Drones","2018-11-13","00:00","1542067200000"
"5533","Prisons: Drug Smuggling","2018-04-24","00:00","1524528000000"
"5534","Prisons: Extremism and Radicalisation","2017-09-05","00:00","1504569600000"
"5535","Prisons: Mobile Phones","2018-06-05","00:00","1528156800000"
"5536","Prisons: Mobile Telephones","2017-12-05","00:00","1512432000000"
"5537","Prisons: Rehabilitation Technology","2018-06-05","00:00","1528156800000"
"5538","Private Landlord Licensing","2017-11-15","10:59","1510743540000"
"5539","Private Landlords (Registration)","2018-01-17","12:58","1516193880000"
"5540","Private Landlords Regulator","2018-07-23","00:00","1532304000000"
"5541","Private Members’ Bills: Money Resolutions","2018-05-10","10:39","1525948740000"
"5542","Private Members’ Bills: Money Resolutions","2018-05-17","13:19","1526563140000"
"5543","Private Members’ Bills: Money Resolutions","2018-05-21","16:46","1526921160000"
"5544","Private Pensions","2018-03-19","00:00","1521417600000"
"5545","Private Pensions","2018-06-26","00:00","1529971200000"
"5546","Private Pensions: Windsor","2018-05-21","00:00","1526860800000"
"5547","Private Probation Services","2018-02-27","09:30","1519723800000"
"5548","Private Prosecutions","2018-10-09","00:00","1539043200000"
"5549","Private Rented Sector","2017-07-17","00:00","1500249600000"
"5550","Private Rented Sector","2018-04-19","00:00","1524096000000"
"5551","Private Sector Investment","2017-11-30","00:00","1512000000000"
"5552","Private Sector Pensions","2018-01-22","15:36","1516635360000"
"5553","Private Sector Probation Companies","2018-03-06","00:00","1520294400000"
"5554","Private Sector Rail Investment","2018-01-18","00:00","1516233600000"
"5555","Private Tuition and Safeguarding","2018-03-19","00:00","1521417600000"
"5556","Privately Financed Prisons","2018-06-27","13:01","1530104460000"
"5557","Privatisation of NHS Services","2018-04-23","16:30","1524501000000"
"5558","Privilege","2018-06-07","12:59","1528376340000"
"5559","Privilege","2018-06-28","13:03","1530190980000"
"5560","Pro Bono Work","2017-11-16","00:00","1510790400000"
"5561","Probation Services","2018-07-10","00:00","1531180800000"
"5562","Probation Services","2018-10-09","00:00","1539043200000"
"5563","Probation Services: Reoffending Rates","2018-04-24","00:00","1524528000000"
"5564","Probation Service: Recruitment and Retention in Oxfordshire","2018-07-10","00:00","1531180800000"
"5565","Problem Gambling","2018-02-08","00:00","1518048000000"
"5566","Problem Gambling","2018-06-21","00:00","1529539200000"
"5567","Proceeds of Crime Act 2002","2018-07-24","00:00","1532390400000"
"5568","Proceeds of Crime Act 2002","2018-11-01","00:00","1541030400000"
"5569","Producer Responsibility Systems","2018-06-07","00:00","1528329600000"
"5570","Product Recalls and Safety: Working Group","2017-07-19","00:00","1500422400000"
"5571","Productivity","2018-04-17","00:00","1523923200000"
"5572","Productivity","2018-05-22","00:00","1526947200000"
"5573","Productivity","2018-11-06","00:00","1541462400000"
"5574","Progress on EU Negotiations","2018-11-22","14:58","1542898680000"
"5575","Promoting Education in the World","2018-03-27","00:00","1522108800000"
"5576","Promoting Professionalism, Reforming Regulation","2017-10-31","00:00","1509408000000"
"5577","Prompt Payment Code","2017-07-05","00:00","1499212800000"
"5578","Property Management Company Fees","2017-11-07","16:00","1510070400000"
"5579","Property Market Transparency","2017-09-12","00:00","1505174400000"
"5580","Property Rental Market","2018-06-18","00:00","1529280000000"
"5581","Proportional Representation","2017-10-30","16:30","1509381000000"
"5582","Proposal for Designation of Age-verification Regulator","2018-02-01","11:30","1517484600000"
"5583","Proposal to sell Quibell Fields","2018-04-17","19:00","1523991600000"
"5584","Proposed Chicken Farm (Rushden Higham Ferrers)","2017-11-15","15:59","1510761540000"
"5585","Proposed Closure of Accrington Victoria  NHS walk-in centre","2018-07-16","00:00","1531699200000"
"5586","Proposed Closure of Accrington Victoria NHS walk-in centre","2018-05-02","19:19","1525288740000"
"5587","Proposed Free School","2017-10-31","17:34","1509471240000"
"5588","Proposed Media Mergers","2018-06-05","14:00","1528207200000"
"5589","Proposed Prison: Port Talbot","2017-09-12","16:00","1505232000000"
"5590","Proscription of Hezbollah","2018-01-17","19:31","1516217460000"
"5591","Proscription of Hezbollah","2018-01-25","14:32","1516890720000"
"5592","Proscription of Hezbollah","2018-02-05","00:00","1517788800000"
"5593","Prosecuting Human Trafficking and Modern Slavery: Global Co-operation","2018-02-08","00:00","1518048000000"
"5594","Prosecution of Veterans: Northern Ireland","2018-10-22","00:00","1540166400000"
"5595","Prosperity Fund Annual Report 2016-17","2017-12-21","00:00","1513814400000"
"5596","Prosperity Fund: Annual Report","2018-11-15","00:00","1542240000000"
"5597","Prostitution","2018-04-16","00:00","1523836800000"
"5598","Protected Characteristics: Caste","2018-05-17","00:00","1526515200000"
"5599","Protected Geographical Indications: Export Value","2018-07-12","00:00","1531353600000"
"5600","Protecting Children in Conflict Areas","2018-04-25","09:30","1524648600000"
"5601","Protection for British Service Personnel","2018-06-25","22:20","1529965200000"
"5602","Protection for British Service Personnel","2018-06-26","18:43","1530038580000"
"5603","Protection for British Service Personnel","2018-09-04","00:00","1536019200000"
"5604","Protection of Churches","2018-04-26","00:00","1524700800000"
"5605","Protection of Civilians in Afrin","2018-03-12","19:52","1520884320000"
"5606","Protection of Pollinators","2018-05-08","16:48","1525798080000"
"5607","Protection of Welsh Speakers from Defamation","2018-04-24","16:00","1524585600000"
"5608","Provision of Adequate, Ring-fenced Funding for Mental Health Services","2017-12-13","21:26","1513200360000"
"5609","Provision of adequate, ring-fenced funding for mental health services","2018-04-19","00:00","1524096000000"
"5610","Provision of Changing Places Toilet Facilities","2018-05-16","19:14","1526498040000"
"5611","Provision of LGBT inclusive education in schools","2018-02-20","21:49","1519163340000"
"5612","Provision of LGBT inclusive education in schools","2018-03-29","00:00","1522281600000"
"5613","Proxy Voting","2018-07-18","13:42","1531921320000"
"5614","Proxy Voting","2018-09-13","13:13","1536844380000"
"5615","PSHE Lessons: Problem Gambling","2018-05-14","00:00","1526256000000"
"5616","Psychoactive Substances","2018-05-23","16:44","1527093840000"
"5617","Psychosis: Early Intervention","2018-03-15","13:30","1521120600000"
"5618","Pub Closures","2018-11-20","00:00","1542672000000"
"5619","Public Administration and Constitutional Affairs Committee","2018-01-15","00:00","1515974400000"
"5620","Public Administration and Constitutional Affairs Committee","2018-01-25","12:11","1516882260000"
"5621","Public Broadcasters","2018-09-06","00:00","1536192000000"
"5622","Public Broadcasting","2018-05-10","00:00","1525910400000"
"5623","Public Country-by-country Reporting","2017-11-22","16:30","1511368200000"
"5624","Public Disasters: Independent Advocate","2017-06-29","00:00","1498694400000"
"5625","Public Finances","2018-11-06","00:00","1541462400000"
"5626","Public Funding: Charities and Voluntary Organisations","2017-12-21","00:00","1513814400000"
"5627","Public Health Funding","2018-07-03","00:00","1530576000000"
"5628","Public Health Funding","2018-10-23","00:00","1540252800000"
"5629","Public Health Grants: Local Authorities","2017-12-21","00:00","1513814400000"
"5630","Public Holidays on Religious Occasions","2018-10-29","17:30","1540834200000"
"5631","Public Land for Public Good: Bootham Park","2018-10-17","19:01","1539802860000"
"5632","Public Legal Education","2017-12-21","00:00","1513814400000"
"5633","Public Legal Education","2018-05-15","14:30","1526394600000"
"5634","Public Legal Education","2018-06-21","00:00","1529539200000"
"5635","Public Libraries","2017-12-21","00:00","1513814400000"
"5636","Public Libraries","2018-06-21","00:00","1529539200000"
"5637","Public Libraries: Funding","2018-09-06","00:00","1536192000000"
"5638","Public Life: Intimidation","2018-05-16","00:00","1526428800000"
"5639","Public Sector Cyber-security","2017-11-22","00:00","1511308800000"
"5640","Public sector nursery provision","2018-07-17","19:30","1531855800000"
"5641","Public sector nursery provision","2018-09-04","00:00","1536019200000"
"5642","Public Sector Pay","2017-07-05","00:00","1499212800000"
"5643","Public Sector Pay","2017-07-18","00:00","1500336000000"
"5644","Public Sector Pay","2017-10-24","00:00","1508803200000"
"5645","Public Sector Pay","2017-12-04","16:30","1512405000000"
"5646","Public Sector Pay","2018-07-24","12:44","1532436240000"
"5647","Public Sector Pay and Equality","2018-02-27","00:00","1519689600000"
"5648","Public Sector Pay Cap","2017-07-05","12:48","1499258880000"
"5649","Public Sector Pay Cap","2017-07-19","00:00","1500422400000"
"5650","Public Sector Pay Cap: NHS Staffing Levels","2017-10-10","00:00","1507593600000"
"5651","Public Sector Pay Policy","2018-06-05","14:30","1528209000000"
"5652","Public sector workers","2018-02-26","00:00","1519603200000"
"5653","Public Sector Workers","2018-03-19","00:00","1521417600000"
"5654","Public Service Broadcasting Contestable Fund","2017-09-14","00:00","1505347200000"
"5655","Public Service Delivery:  Northamptonshire","2018-02-06","12:41","1517920860000"
"5656","Public Service Pension Indexation and Revaluation 2018","2018-02-21","00:00","1519171200000"
"5657","Public Service Pension Schemes: Quadrennial Valuations","2018-09-06","00:00","1536192000000"
"5658","Public Services","2017-09-12","00:00","1505174400000"
"5659","Public Services","2017-10-24","00:00","1508803200000"
"5660","Public Services: Local Authority Funding","2018-07-23","00:00","1532304000000"
"5661","Public Services: West Midlands","2017-12-06","00:00","1512518400000"
"5662","Public Spending: Wales","2018-01-16","00:00","1516060800000"
"5663","Public Transport: Boxing Day 2018","2018-01-24","11:00","1516791600000"
"5664","Public-private Partnerships","2018-05-01","00:00","1525132800000"
"5665","Publication of Guidance","2018-07-04","00:00","1530662400000"
"5666","Publications: Former Independent Reviewer of Terrorism Legislation","2017-07-20","00:00","1500508800000"
"5667","Pubs","2018-09-11","00:00","1536624000000"
"5668","Pubs Code 2016","2018-01-24","14:30","1516804200000"
"5669","Pulse Fishing","2017-12-07","00:00","1512604800000"
"5670","Pupil Exclusion and Alternative Provision","2018-09-06","00:00","1536192000000"
"5671","Pupil Premium","2018-01-29","00:00","1517184000000"
"5672","Free School Meals/Pupil Premium: Eligibility","2018-02-06","16:56","1517936160000"
"5673","Puppy Smuggling","2017-11-01","16:30","1509553800000"
"5674","Quality in the Built Environment","2017-12-13","16:30","1513182600000"
"5675","Queen Elizabeth Aircraft Carrier","2017-11-27","00:00","1511740800000"
"5676","Queen’s Speech","2017-06-21","00:00","1498003200000"
"5677","Queen’s Speech: Implications for Wales","2017-07-19","09:30","1500456600000"
"5678","R v. Mouncher and Others","2017-07-18","00:00","1500336000000"
"5679","Race Disparity Audit","2017-10-10","13:24","1507641840000"
"5680","Race Disparity Audit","2018-10-11","00:00","1539216000000"
"5681","Racehorse Protection","2018-10-15","16:30","1539621000000"
"5682","Radiotherapy","2018-10-23","00:00","1540252800000"
"5683","Rail Announcement","2018-03-27","12:37","1522154220000"
"5684","Rail Connectivity","2018-01-19","14:31","1516372260000"
"5685","Rail Disruption: Passenger Compensation","2018-07-05","00:00","1530748800000"
"5686","Rail Electrification","2017-11-30","00:00","1512000000000"
"5687","Rail Electrification","2018-04-26","00:00","1524700800000"
"5688","Govia Thameslink/Rail Electrification","2018-07-03","12:42","1530621720000"
"5689","Rail Electrification: South Wales","2017-07-13","00:00","1499904000000"
"5690","Rail Electrification: Swansea","2018-03-14","00:00","1520985600000"
"5691","Rail Fares","2018-04-19","00:00","1524096000000"
"5692","Rail Franchising","2017-06-22","00:00","1498089600000"
"5693","Rail Franchising","2018-01-10","16:21","1515601260000"
"5694","Rail Franchising","2018-03-01","00:00","1519862400000"
"5695","Rail Freight","2018-04-19","00:00","1524096000000"
"5696","Rail Improvements: Devon and the South-west","2018-01-18","00:00","1516233600000"
"5697","Rail Infrastructure Funding 2019 - 2024","2017-10-12","00:00","1507766400000"
"5698","Rail Investment in the East Midlands","2018-07-24","15:55","1532447700000"
"5699","Rail Links with England","2018-05-02","00:00","1525219200000"
"5700","Rail Links: South-west England","2017-10-24","14:30","1508855400000"
"5701","Rail Network Accessibility","2018-10-11","00:00","1539216000000"
"5702","Rail Network: Devon and Cornwall","2018-07-05","00:00","1530748800000"
"5703","Rail Passenger Comfort","2018-07-12","17:03","1531414980000"
"5704","Rail Passenger Compensation","2018-01-18","00:00","1516233600000"
"5705","Rail Reform","2018-04-19","00:00","1524096000000"
"5706","Rail Review: Terms of Reference","2018-10-11","12:23","1539260580000"
"5707","Rail Services (Bedfordshire)","2018-01-23","11:00","1516705200000"
"5708","Rail Services into Liverpool Street Station","2018-10-11","16:14","1539274440000"
"5709","Rail Services: Congleton","2018-07-05","00:00","1530748800000"
"5710","Rail Services: Cumbria","2018-06-20","11:00","1529492400000"
"5711","Rail Services: Hassocks","2018-06-19","10:58","1529405880000"
"5712","Rail Services: Kettering","2018-02-20","13:00","1519131600000"
"5713","Rail Sleeper Services: Scotland to England","2018-04-19","00:00","1524096000000"
"5714","Rail Timetabling","2018-06-04","17:01","1528131660000"
"5715","Rail Update","2017-07-20","00:00","1500508800000"
"5716","Rail Update","2017-11-29","13:29","1511962140000"
"5717","Rail Update","2018-02-05","17:06","1517850360000"
"5718","Rail Update","2018-03-20","00:00","1521504000000"
"5719","Rail User Numbers","2018-10-11","00:00","1539216000000"
"5720","Railway Infrastructure","2018-10-11","00:00","1539216000000"
"5721","Railways: Cheshire","2017-07-13","00:00","1499904000000"
"5722","Railways: Smart Ticketing","2017-10-19","00:00","1508371200000"
"5723","Rape and Sexual Offences: Prosecutions","2017-11-16","00:00","1510790400000"
"5724","Rape Myths and Juries","2018-11-21","11:00","1542798000000"
"5725","Raqqa and Daesh","2017-10-24","12:40","1508848800000"
"5726","Rating (Property in Common Occupation) and Council Tax (Empty Dwellings) Bill (Programme) (No.2)","2018-10-16","00:00","1539648000000"
"5727","Rating (Property in Common Occupation) and Council Tax (Empty Dwellings) Bill","2018-04-23","18:03","1524506580000"
"5728","Rating (Property in Common Occupation) and Council Tax (Empty Dwellings) Bill","2018-05-01","09:25","1525166700000"
